user,rating,comment,product_id,0,0.1,0
duro,0,Why did it disappear? Me and my wife liked it a lot. Seems like a lot of people liked it. Sad to see this one go away.,1462,,,
saddened,5,Why would General Mills discontinue such a popular product? Only thought that comes to mind is the profit wasn't high enough. I am totally disgusted with General mills and will try to avoid purchasing any product made by GM.,1462,,,
TrishG,5,"I loved this cereal. I ate it every day. To me, it was the best low calorie high fiber cereal out there that didn't taste like straw!! Please bring it back.",1462,,,
Healthy80,4,I also love this cereal. Bring it back!,1462,,,
Flip,5,I love this cereal and am so sorry it has been discontinued. Please start making this cereal again for those of us that love it.,1462,,,
Disappointed-2,5,What the heck! I eat this cereal every day for breakfast. I am at the bottom of my last box. I can't find this cereal in any stores or on the web. Thanks a lot General Mills. I'll be sure to avoid your other cereals to be safe that the company doesn't discontinue another item I use daily.,1462,,,
stunned,5,This cereal was great! I'm stunned that they chose to discontinue it.,1462,,,
Honey Squares,5,"Our family loved this cereal so much but it became harder and hared to find. We liked it so much that I called General Mills cereal co. and much to my discontent learned that they are not making this cereal any more. I found this web site in hopes that I could get the word out for other lovers, to call and hopefully they get so many calls they will start to make it again. Please call General Mills. Hope this will help put it back on store shelves soon.",1462,,,
Sad Husband,4,My wife loved it but then it was discontinued.,1462,,,
Vicki,5,My name is Vicki. I love this cereal. But I too am having a hard time finding it in the stores. What's up?,1462,,,
SweetLee,5,"I loved this cereal. But for a long time now, I can't find it in any of my area stores.",1462,,,
Kenny1,0,Awful cereal - boring taste and dull texture. All the other Fiber One cereals are better.,1462,,,
,,,,,,4.0
,,,,,,582.0
,,,,,,9.0
,,,,,,11.0
,,,,,,17.0
,,,,,,690.0
,,,,,,13.0
,,,,,,14.0
,,,,,,415.0
,,,,,,37.0
,,,,,,38.0
,,,,,,40.0
,,,,,,444.0
,,,,,,47.0
,,,,,,49.0
,,,,,,23.0
,,,,,,28.0
,,,,,,532.0
,,,,,,35.0
,,,,,,50.0
,,,,,,53.0
,,,,,,432.0
,,,,,,70.0
,,,,,,69.0
,,,,,,75.0
,,,,,,1162.0
,,,,,,78.0
,,,,,,1143.0
,,,,,,102.0
,,,,,,756.0
,,,,,,109.0
,,,,,,1309.0
,,,,,,604.0
,,,,,,431.0
,,,,,,1344.0
,,,,,,72.0
,,,,,,426.0
,,,,,,82.0
,,,,,,86.0
,,,,,,89.0
,,,,,,94.0
,,,,,,99.0
,,,,,,100.0
,,,,,,101.0
,,,,,,587.0
,,,,,,682.0
,,,,,,103.0
,,,,,,113.0
,,,,,,446.0
,,,,,,207.0
,,,,,,208.0
,,,,,,211.0
,,,,,,687.0
,,,,,,212.0
,,,,,,216.0
,,,,,,222.0
,,,,,,234.0
,,,,,,1579.0
,,,,,,241.0
,,,,,,244.0
,,,,,,247.0
,,,,,,231.0
,,,,,,709.0
,,,,,,243.0
,,,,,,249.0
,,,,,,250.0
,,,,,,301.0
,,,,,,686.0
,,,,,,317.0
,,,,,,884.0
,,,,,,1224.0
,,,,,,305.0
,,,,,,306.0
,,,,,,615.0
,,,,,,309.0
,,,,,,618.0
,,,,,,314.0
,,,,,,1500.0
,,,,,,1205.0
,,,,,,367.0
,,,,,,320.0
,,,,,,332.0
,,,,,,333.0
,,,,,,334.0
,,,,,,701.0
,,,,,,342.0
,,,,,,343.0
,,,,,,1206.0
,,,,,,348.0
,,,,,,319.0
,,,,,,331.0
,,,,,,1587.0
,,,,,,347.0
,,,,,,1008.0
,,,,,,691.0
,,,,,,351.0
,,,,,,353.0
,,,,,,364.0
,,,,,,1177.0
,,,,,,763.0
,,,,,,369.0
,,,,,,762.0
,,,,,,370.0
,,,,,,689.0
,,,,,,373.0
,,,,,,451.0
,,,,,,377.0
,,,,,,895.0
,,,,,,378.0
,,,,,,379.0
,,,,,,129.0
,,,,,,133.0
,,,,,,1167.0
,,,,,,139.0
,,,,,,140.0
,,,,,,141.0
,,,,,,1290.0
,,,,,,154.0
,,,,,,1328.0
,,,,,,161.0
,,,,,,162.0
,,,,,,1462.0
Ricky,5,"Best cereal ever, followed by Clusters. Now both are unfortunately no longer available. Grrrrrr!",138,,,
miss force,5,Brought up with Force cereal. Only stopped eating it late 2009 as unable to get anymore. Wish could still get it.,138,,,
Josie,5,Sunny Jim is the Uncle Sam of all cereals!,138,,,
Sunny M,5,"Never mind Star Wars, what about Star Trek? 'It's breakfast, Jim, but not as we know it.'",138,,,
teresastokes56,5,"(Team Breakfast Member)  It's great to see so many fellow Force-lovers here. My 90 year old father was brought up on it and misses it terribly, and so do I! Other wheat flakes are available but they are poor imitations and none has ever had the lightness and flavor of Force. I still use everyday their attractive wheat-ear knives, forks and spoons which we collected piece by piece in the 1970s when you could buy them if you sent off some packet tops. And that is all I have to remember it by. I wonder if the problem started when Weetabix and then the supermarket own brands started doing their own wheat flakes which were cheaper? They are nothing like as good as Force!",138,,,
reen,4,"Last made by Nestles in England about 2011-2012, now discontinued. Very low sales, but never advertised! The dolls were still on sale in 1997 for about three pounds and two packet tops.",138,,,
the boat,5,(Team Breakfast Member)  Bring it back now! It's a disgrace that they are taking away memories as well as quality. Shameful!,138,,,
Danforce,5,(Team Breakfast Member)  Force Flakes leave the rest behind. They are utterly delicious and wholesome. They must be brought back if a revolution is not to break out. Dan,138,,,
Revelle,5,Please... somebody... bring back the best breakfast cereal ever! I am a Force lover!,138,,,
Ray Gunn,5,Best breakfast cereal ever. Can somebody else please make the wheat flakes? It would be a winner.,138,,,
Old Pit Prop,5,Love it... bring it back NOW!,138,,,
luticus,5,"Has always been a favorite of mine. I used to buy 3 boxes at a time, as TESCO only had it occasionally... now not at all. What has Nestle done removing our British breakfast cereals from our market place?",138,,,
Larryis,5,"They could advertise it with a Star Wars theme (May the Force be with you), It would be a winner. Ha. Ha.",138,,,
Jules,4,Have you tried Grape-Nut Flakes which I think came out fairly recently. I think they are as good as Force used to be.,138,,,
Gutted!,5,"Trust Nestle to axe Force! Eaten it forever! No cereal gets close! All others full of choco and sugar, my kids were brought up on this cereal and still have there Sunny Jim soft dolls! Bad times!",138,,,
wolfie,5,It was mine and my 15 year old daughters favorite. Typical of a big corporation to support the unhealthy brands.,138,,,
Andy,5,"Being vegan, these were one of just a few cereals I could eat - most being fortified with vitamins and minerals that may be animal in origin. I wrote to the UK manufacturers of Force, they replied saying that they'd stopped production as it was an expensive cereal to make for the amount of units they sold.",138,,,
V. McT,5,I grew up loving this cereal and wondered why I couldn't find it on the super shelves anymore. They should be FORCED to bring it back. (Please excuse the pun.) But I do feel passionate about it. Love & Miss you xx,138,,,
Credo,5,It was the only cereal I liked. All other cereals have too much sugar and salt. BRING IT BACK!,138,,,
Joanne,5,"Not only is it bad that they've axed a cereal I've always loved, but it's impossible to find anything remotely like it. It's frustrating that unlike other cereals such as Weetabix, Bran Flakes and Shreddies, none of the supermarkets make their own version of this one! Why? At least there would be some consolation! Hate when food companies axe perfectly good and long-standing products that many grew up with! Either that or they change the darn recipe!",138,,,
Lauren,5,"I'm only 19 and was introduced to Force by my father years back, and I LOVED IT. If Nestle put some advertising behind it for my generation to hear about it, we may not be in this dreadful situation. We have tried finding alternative wheat flakes but there is NOTHING out there. With no competition, why not fund Force? I can't see why Nestle would support terrible cereals like Cookie Crisp and not Force.",138,,,
Ron B.,5,It's always been my favorite cereal. What I don't understand is why it had no competition and still disappeared.,138,,,
bonjour,0,Why? I loved this cereal. Why was it discontinued? I don't eat cereal anymore. There is nothing out there like it. Please bring back the Force and advertise its simple tasty goodness. It could sell for another 100 years!,138,,,
Devastated,5,Devastated that I can no longer buy this!,138,,,
Simple Z. Best,5,"I know Force has been discontinued but I still look at the cereal shelves in the hope it may be produced again. Best cereal going - no sugar, no berries, no chocolate just beautiful tasty flakes.",138,,,
Manse203,5,"I am another Force lover and am disgusted Nestle do not feel they can still offer this cereal as part of its product line. As another contributor stated, the least they could do is to sell off the brand so that its legion of fans could continue to enjoy Force as they have for generations. I also will be boycotting Nestle products!",138,,,
Robert Taylor,5,"(Team Breakfast Member)  I demand the return of Force Flakes. A loss to civilization, what little is left.",138,,,
Quincy,5,Best flake cereal ever produced. They should be ashamed of themselves for withdrawing it.,138,,,
D.J.S.,5,"This is the only cereal I really like. It's simple, tasty and NOT full of additives such as most of the products available now. Perhaps, it should have been advertised more!",138,,,
So Disappointed,5,"My mother found one pack in a supermarket Out in Oman. She's on her way back now with it. I'm not going to open it, I'm going to look every morning and pretend my cornflakes are Force and remember the taste. Shame on Nestle.",138,,,
Sue45,5,The only cereal that is truly awesome - please bring it back.,138,,,
JediKnight,0,"Oh no! Our fabulous Force gone? Please bring back the Force, Nestle, before we are tempted to the Dark Side!",138,,,
Spruggles,5,I search in vain for these wheat flakes! I've had them for breakfast since I was a lad. I havnn't had any luck as yet. But it seems I won't as they have discontinued them! Don't know who's decision this was but WHY? - G.W.B. (pensioner),138,,,
constable,4,"(Team Breakfast Member)  A unique, distinct and delightful cereal and always enjoyable whatever the time of day. I for one am very sad that it has vanished from the supermarket shelves. Let's hope it makes a comeback! - Keith",138,,,
Sadyourgone,5,I add my voice to the people who want Force back in the shops. Bring it back!,138,,,
SueV,5,"I am missing this really tasty, amazing cereal so much. Nothing seems to be comparable and I am very disappointed that the supermarket shelves seem to be completely full of ""rubbish"" sweet tasting cereals only. Even independent ""health food"" stores do not stock anything to compare with Force Wheat Flakes. Please, someone, start to manufacture and supply these wonderful tasty flakes of goodness again. - Sue",138,,,
Graham B.,5,"Absolutely gutted to find out from this website that Nestle had discontinued production of this amazing cereal back in 2012. It has been my breakfast cereal for 60 years and I was wondering why is was proving to be more and more difficult to find in my local shops. Now I know! My last purchase was from an online store but even these options no longer exist. Surely an English producer could resurrect our 'Sunny Jim' and in the process make all these reviewers happy again. What a challenge!. NEVER MIND ABOUT CHEERIOS - SUGAR PUFFS AND SHREDDIES - Someone, please 'BRING BACK THE FORCE'. Submitted by Dave.",138,,,
Bereft,5,My parents had a letter from Nestle telling them that it was going to be discontinued this year (after telling us last year that production would probably start again in 2013). We should start a petition to try and change out-of-touch Nestle managers' minds or maybe get a supermarket to produce it.,138,,,
sPam,5,"Horrified to discover that production has stopped - used to buy from independant health food shop which closed, but overjoyed to find local Waitrose stocked it. Last year, each time I asked why they had none in stock was told that there was a 'problem' but not what the problem was so have been hoping to see it again soon - in vain. I am mortified - I have also grown up with Force - still have a Sunny Jim rag doll and agree with most other comments that it was a brilliant cereal, not least because of the lower sugar content. Criminal that it wasn't advertised - it would surely have quickly become popular again with the right campaign. This is not just nostalgia!",138,,,
Richard M2,4,When will Nestle recommence manufacture? It is a diabolical decision by some foreign pen-pushing bean-counter to interrupt the production of the only decent non over-sugared breakfast cereal. - RM aged 75,138,,,
shawnbuck,5,"(Team Breakfast Member)  I absolutely agree. I've been eating this cereal ever since childhood (I'm now 55), and it's easily my favorite. Not too sweet, high in fiber, easy to eat and digest, and no artificial ingredients. When I heard that Nestle had discontinued Force (and subsequently closed the factory where it was produced) I e-mailed their customer relations department in August 2012 to register my disappointment. They sent me a letter (along with a",138,,,
Jay,5,My husband who died not long ago was actually called Jim after Force Flakes' Sunny Jim and we always had a packet in the house. Very upsetting not to be able to buy such a delicious & healthy cereal any more.,138,,,
Sid-5,5,"The late great, Nestle should be ashamed.",138,,,
H. Oxford,5,"This was a fantastic delicious cereal, but have noticed that all supermarkets have stopped stocking said item, be nice for just for once in a while one supermarket would think 'outside of the box' for a change and put some on the shelves.",138,,,
Mo23,5,I agree with all the comments and would be delighted if Nestle would resurrect this wonderful cereal. There really is nothing to beat it. - Maureen,138,,,
meldrew,5,"If Nestle wanted to sell this cereal in an age where quality wholesome health foods are being actively promoted, they could easily have done a better marketing job. Perhaps another example of a multinational eliminating competition, however small, in favor of selling addictive high sugar / higher profit margin / tasteless ersatz sawdust. I would be interested to know whether the original manufacturing company was profitable before Nestle took them over. Greatly enjoyed the cereal over many decades and even until 2010 was able to buy the cereal in Bahrain where I lived. Dare I venture that another national treasure has been consigned to the scrap heap for the sake of commercial expediency.",138,,,
Patricia,5,Absolutely agree with all the comments above. It is my husband's favourite cereal and today we travelled quite a few miles to an independent grocers who used to always stock Force - but the shelves were bare! I agree that a bit of advertising would have been a great help. We would love to see it brought back.,138,,,
DavidJ,5,Force is unique we cannot find anything else like it. We noticed it had stopped last year as we used to eat it every day in the summer and have done for years. We have been trying to find a substitute but it has been impossible. We won't be buying any of Nestle's cereals after this.,138,,,
Dave the Rave,5,"So disappointed this cereal has been discontinued. I am diabetic and cannot tolerate most modern high-sugar cereals, but Force was just right. Miss it greatly.",138,,,
ang,5,"This was the best cereal on the market I grew up on this and remember telling my son about it. I was very excited that I found it again in Sainburys. My son went off to university so I didn't buy it for a while. After visiting Sainsburys in search of it without any joy, I'm very disappointed. I thought I would investigate and came across this site. I'm really sad. Why do all good things come to an end. I really hope Nestle brings them back. - Anj",138,,,
